N.I.F.;Nombre 1;Nombre 2;VMA;;;;;
9006574918;IPS BEST HOME CARE SAS;;18291;;;;;
9006585870;CODIGO AZUL MEDICINA EN SU HOGAR S A S;;18295;;;;;
9006600013;AMBULANCIAS ANDAR PLUS SAS;;18300;;;;;
9006696013;CENTRO DE DIAGNOSTICO AVANZADO SAS;;18342;;;;;
9006809741;NEUMOVIDA SAS;;18396;;;;;
9006846600;CENTRO DE ATENCION NEUROPSIQUIATRICO DE;O DE OCANA S A S;18407;;;;;
9006894503;CLiNICA TUSALUD INTEGRAL S A S;;18426;;;;;
9006909577;CERTIFICANDO CENTRO DE RECONOCIMIENTO DE;TO DE CONDUCTORES SAS;18433;;;;;
9006910560;IMAGENES DIAGNOSTICAS PARQUE MEDICO SAS;SAS;18434;;;;;
9006911440;IPS ASISTENCIA TERAPEUTICA EN CASA SAS;SAS;18435;;;;;
9006913010;DIAXME S A S;;18436;;;;;
9006916513;OPTICA SILOE CABECERA SAS;;18437;;;;;
9006918029;CARLOS VALLEJO CENTRO DE GINECOLOGIA IPS;A IPS SAS;18439;;;;;
9006919951;GNOSTIKA S A S SIGLA GNOSTIKA S A S;;18440;;;;;
9006921019;AUDIOVISION DEL VALLE SAS;;18441;;;;;
9006937700;MEDICAL LIFE CARE S A S;;18444;;;;;
9006938501;IPS SURESALUD S A S;;18445;;;;;
9006939889;CENTRO DE SALUD COSTA NORTE IPS SAS;;18446;;;;;
9006949400;SYSO CONSULTORES SAS;;18449;;;;;
9006950243;MEDICSALUD IPS S A S;;18450;;;;;
9006950780;FUNDACION ESCUELA DE NEGOCIOS FUNEG);EG);18451;;;;;
9006955584;SALUD ACTIVA DE IBAGUE S A S;;18452;;;;;
9006960651;JOFECAD SAS;;18453;;;;;
9006961389;MATERNUS REPRODUCCIoN HUMANA S A S;;18454;;;;;
9006962212;FISIOSALUD FMC S A S;;18455;;;;;
9006962853;CLINICA ODONTOLOGICA ORTHOESTETICA DENTA;DENTAL SAS;18456;;;;;
9006965080;CENTRO MEDICO REDIMIR DEL CARIBE PARA LA;RA LA REHABILITACION Y DESINTOXICACION S;18458;;;;;
9006965715;CENTRO MEDICO FAST SAS;;18459;;;;;
9006966150;EKILIBRARTE SAS SIGLA: EKILIBRARTE IPS;E IPS SAS;18460;;;;;
9006967301;HOME CARE IPS CENTRO ESPECIALIZADO EN;O EN MEDICINA DOMICILIARIA;18461;;;;;
9006967592;CENTRO DE REHABILITACION EL ROSARIO IPS;IPS SAS;18462;;;;;
9006968891;IPS PATRICIA SANTOS DE AVILA S A S;;18463;;;;;
9006978667;ORTHODONTY S A S;;18464;;;;;
9006980602;IPS DEL CARIBE COL S A S;;18465;;;;;
9006981893;PARCONT S A S;;18466;;;;;
9006983915;SERVICIOS DE SALUD EN CASA S A S SERMI;SERMISALUD S A S;18467;;;;;
9006985373;IPS H&L SALUD SAS;;18468;;;;;
9006985825;SALUDTEST IPS SAS;;18469;;;;;
9006987197;ORAL BRACKETS BUGA S A S;;18470;;;;;
9006988608;BEAUTY IN MOTION SAS;;18471;;;;;
9006990868;CLINICA PALMA REAL S A S;;18473;;;;;
9006993174;ANGELFARMA IPS S A S;;18475;;;;;
9006993491;SALUD INTEGRAL DE COLOMBIA IPS SAS;;18476;;;;;
9006993593;NEUROMEDICA SAS;;18478;;;;;
9006995307;ORTHOMED SAS;;18480;;;;;
9007019924;SERVICIOS QUIRURGICOS DE CABEZA Y CUELLO;UELLO SAS;18488;;;;;
9007029818;CLINICA CENTENARIO S.A.S;;18494;;;;;
9007032729;IPS SALVAR 24H SAS;;18500;;;;;
9007181726;CLINICA INTERNACIONAL DE ALTA;;2000025140;;;;;
9007217339;CENTRO DE REHABILITACION Y TERAPIAS INTE;INTEGRALES SAS;18565;;;;;
9007278524;FRANCONEIRA IPS S A S;;18582;;;;;
9007503331;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPA;DEPARTAMENTAL HOSPITAL NUESTRA SENORA D;18709;;;;;
9007535630;U + MOVIL CLINICAL ATTENTION GROUP IPS S;IPS SA SIGLA U+MOVIL IPS SA;18722;;;;;
9007585737;NORDVITAL IPS SAS;;18737;;;;;
9007686870;LABORATORIO CLiNICO Y SALUD OCUPACIONAL;ONAL EDUARDO FERNaNDEZ SAS;6256;;;;;
9007711476;ANGIOHEALTHY IPS SAS;;18812;;;;;
9007713497;CLINICA DESA CALI;;18814;;;;;
9007718181;MEDINISTROS CENTRO AUDITIVO IPS SAS;;18817;;;;;
9007818817;UNIDAD DE DIAGNOSTICO NEUROFISIOLOGICO I;ICO IPS S A S UDINE;18873;;;;;
9007851635;SOCIEDAD MEDICO Y DIAGNOSTICA SAS IPS;IPS MEDICARE SAS;18889;;;;;
9007907215;FUNDACION REHABILITACIoN INTEGRAL ESPECI;SPECIALIZADA;18906;;;;;
9008071269;CLINICA REINA ISABEL SAS;;18973;;;;;
9008152554;CENTRO CLINICO VERUTTI S A S;;6236;;;;;
9008210047;CARDIOPULMONAR S A S;;19024;;;;;
9008282020;MEDICINA INTEGRATIVA ESPECIALIZADA SANTA;SANTA LAURA IPS SAS;19044;;;;;
9008471403;UNIDAD DE GASTROENTEROLOGIA Y ECOENDOSCO;DOSCOPIA UGEC SAS;19085;;;;;
9008483404;CLINICA CENTRAL DEL QUINDIO SAS;;19089;;;;;
9008498090;QUIRoN UNIDAD MeDICA SAS;;19096;;;;;
9008508347;CLINICA NUEVA DE CARTAGO SAS;;19098;;;;;
8001466370;OBGYN S A S;;9385;;;;;
8600210720;FUNDACION PARA EL NINO SORDO ICAL;;12446;;;;;
8901117977;CENTRO MEDICO 54 SAS;;12613;;;;;
9001354197;IMAX SERVICIOS ODONTOLOGICOS LTDA;;14049;;;;;
9001700447;ADQUIRIR VIDA S A S;;14310;;;;;
9001962011;PROGRAMA MADRE CANGURO INTEGRAL LTDA;A;14534;;;;;
9002022901;AUDIOSALUD INTEGRAL LTDA VILLAVICENCIO;CIO;14581;;;;;
8000653962;INSTITUTO DE DIAGNoSTICO MEDICO S A ID;IDIME S A;9159;;;;;
8300271583;RIESGO DE FRACTURA S A;;11674;;;;;
8301126255;GENETICA MOLECULAR DE COLOMBIA LTDA;;12013;;;;;
9002109816;CORPOR HOSPITALARIA JUAN CIUDAD;;39237;;;;;
9002109816;CORPOR HOSPITALARIA JUAN CIUDAD;;39238;;;;;
9002191202;VIVA 1 A IPS SA;;39289;;;;;
9002198668;MEDICARTE SAS;;14759;;;;;
9002373751;FUNDACION CIRUBOSQUE;;2000010022;;;;;
8300852682;UNION TEMPORAL PROGRAMA MADRE CANGURO;;2000006726;;;;;
8301381683;UNION TEMPORAL LAURA ALEJANDRA;;4983;;;;;
8301381716;UNION TEMPORALUNION MEDICA;;4984;;;;;
9001645934;UNION TEMPORAL SOUVIMEDICAL;;4985;;;;;
9001929137;H UNION TEMPORAL MISION VITAL;;4986;;;;;
9005543291;UNION TEMPORAL UNICAL;;4987;;;;;
9006041608;UNION TEMPORAL ALIANZA CEMEV INTEGRAL;;4988;;;;;
9007434679;UNION TEMPORAL ENFETERCLINICOS UT;;4989;;;;;
9007751435;UNION TEMPORAL DUCOT;;4990;;;;;
9008145371;UNION TEMPORAL ASISFARMA COMPENSAR;;2000007960;;;;;
9008923772;UNION TEMPORAL COMPENSAR AYDA;JEANNETE ROJAS ROJAS;4992;;;;;
9008969296;UNION TEMPORAL COMPENSAR DIEGO;ERNESTO CASTRO HAIEK;4993;;;;;
9009079643;UNION TEMPORAL COMPENSAR SERVICIOS;DE ATENCION ODONTOLOGICA SEDATO;4994;;;;;
9009101989;UNION TEMPORAL COMPE CIA CLIN DE;ASISTEN ODONTOL SALUD ORAL24 HORAS EU;4995;;;;;
9009141471;UNION TEMPORAL COMPENSAR INSTITUTO;DE DIAGNOSTICO MEDICO IDIME;4996;;;;;
9009187644;UT SOMNOMEDICA CLINICA ESPECIALIZADA EN;;4997;;;;;
9008859392;UNION TEMPORAL COMPENSAR EDUARDO;FRANCISCO PRADOS CONTRERAS;4998;;;;;
9008923131;UNION TEMPORAL COMPENSAR CARLOS;EDUARDO RANGEL GALVIS S A S;4999;;;;;
9008923346;UNION TEMPORAL COMPENSAR;;5000;;;;;
9008923575;UNION TEMPORAL COMPENSAR;JUAN PABLO LLANO LINARES;5001;;;;;
9008987020;UT JOSE MANUEL ROZO CASAS COMPENSAR;;5002;;;;;
9008987235;UNION TEMPORAL IPS SOMHER SAS;;5003;;;;;
9008987314;UT IPS SOCIEDAD MEDICA INTEGRAL;SALUD SAS COMPENSAR;5004;;;;;
9009017252;UNION TEMPORAL COMPENSAR;NELLY RODRIGUEZ MARTINEZ;5005;;;;;
9009017370;EMDIAGNOSTICA S A S;UNION TEMPORAL COMPENSAR;5006;;;;;
9009037751;UT RIESGO DE FRACTURA SA;;5007;;;;;
9009078351;UNION TEMPORAL COMPENSAR MAURICIO;HUMBERTO CAMACHO FLOREZ;5008;;;;;
9009078430;UNION TEMPORAL COMPENSAR;GERMAN JAVID GONZALEZ MONTEJO;5009;;;;;
9009078921;UNION TEMPORAL COMPENSAR;MANUEL FRANCISCO SIERRA CIODARO;5010;;;;;
9009079191;UNION TEMPORAL COMPENSAR;;5011;;;;;
9009079399;UNION TEMPORAL COMPENASAR GASTROPED Y;DERMATOSOLUCIONES SAS;5012;;;;;
9009087483;UNION TEMPORAL COMPENSAR;EDUARDO SILVA BERMUDEZ;5013;;;;;
9009088009;UNION TEMPORAL COMPENSAR MAURICIO;ENRIQUE RODRIGUEZ VALIENTE;5014;;;;;
9009088180;UNION TEMPORAL COMPENSAR;CARLOS RAUL MELO RAMIREZ;5015;;;;;
9009102156;UNION TEMPORAL COMPENSAR INSTITUTO DE;TUMORES DE LA MUJER TUMORGYNE LTDA;5016;;;;;
9009140846;UNION TEMPORAL COMPENSAR CRUZ ROJA;COLOMBIANA CUNDINAMARCA Y BOGOTA;5017;;;;;
9009141267;UNION TEMPORAL COMPENSAR CEUSA;;5018;;;;;
8600021821;GLOBAL SEGUROS DE VIDA SA;;1000000656;;;;;
9007217994;CODEMCO DENTAL SAS;;6162;;;;;
8605355047;TELECOPER LTDA;;2000006997;;;;;
9009782768;UT MIGUEL EDUARDO COTES PINEDO COMPENSAR;;2000007980;;;;;
9009795695;UT MARTIN EMILIO RODRIGUEZ CARDENAS;COMPENSAR;2000000156;;;;;
8903191933;SIESA;;40093;;;;;
9003779053;OUTSOURCING FARMACEUTICO INTEGRAL;;40052;;;;;
9008468800;ACY CONSULTORES SAS;;6233;;;;;
9008587954;ZADA SALUD OCUPACIONAL SAS;;6249;;;;;
9003962301;INVERSIONES SANGUINO Y SANCHEZ S A;CENTRO MEDICO DE ESPECIALISTAS NATURAL;6254;;;;;
8002149599;DELTA A SALUD SAS BIC;;1000000138;;;;;
8600551227;CLINICA EL BOSQUE LTDA;;2000006950;;;;;
8909006089;ALMACENES EXITO SA;;2000007195;;;;;
9002057074;AMBUPETROL;AMB LIMITADA;2000007687;;;;;
8600161245;CLINICA ZIPAQUIRA SA;;2000006905;;;;;
8600138161;INSTITUTO DE SEGUROS SOCIALES;;2000006898;;;;;
8000535032;PROFESIONALES EN SALUD OCUPACIONAL SAS;;2000005929;;;;;
9001359087;TECNOLOGIA MEDICA DEL CARIBE;TECMECA SA;2000007594;;;;;
9009891925;UNION TEMPORAL;ANGELA MARIA;2000007981;;;;;
9010137840;UNION TEMPORAL EUSALUD S.A;;2000005479;;;;;
8001383191;ASOCIACION COLOMBIANA DE ENFERMOS DE CAN;;2000006001;;;;;
8300394605;OXYMASTER S.A;;2000006668;;;;;
8300286951;ITALDEC E.U.;;2000006661;;;;;
8000607045;KAMEX INTERNATIONAL S A;;2000005932;;;;;
8909241977;ELECTRONICA MEDICA Y CONTROL S.A. EMCO;;2000007223;;;;;
9010337624;UNION TEMPORAL COMPENSAR - ASMEDAN S.A.S;;2000000176;;;;;
8600669427;COMPENSAR CAJA DE COMPENSACION FAMILIAR;;2000000203;;;;;
9008105311;DF MEDIKAL IPS;;2000007959;;;;;
9007291003;CORPORACION INTEGRAL DE MEDICOS ESPECIAL;;2000001200;;;;;
9009675210;MEDITECH NEURO SAS;;2000001199;;;;;
9002343082;GASTROMEDICALL LTDA;;2000015568;;;;;
9010442344;LA SOCIEDAD DE MEDICOS ESPECIALISTAS MED;;2000005427;;;;;
8901074873;SUPERTIENDAS Y DROGUERIAS OLIMPICA S.A;;2000007024;;;;;
8600076477;FEBOR ENTIDAD COOPERATIVA;;1000000977;;;;;
8301099979;OTTO BOCK HEALTHCARE ANDINA S.A.S.;;1000001040;;;;;
9003513227;EVOLUCIA S A S;;1000001083;;;;;
8000005192;CENTROS COOPERATIVOS PARA LA SALUD-;;2000005881;;;;;
8000112228;GERMAN CAICEDO P. Y CIA LTDA.;;2000005889;;;;;
8000123729;HOGAR DE RECUPERACION ENFERMERAS PR;;2000005892;;;;;
8000189090;CENTRO CIENTIFICO DEL DEPORTE.C.C.D;;2000005898;;;;;
8000195949;FUNDACION OMEGA;;2000005899;;;;;
8000263475;UNIDAD MEDICA JAVERIANA S.A.;;2000005906;;;;;
8000305461;ANESA LTDA.;;2000005909;;;;;
8000364824;HOSPITAL CIVIL DE IPIALES;;2000005916;;;;;
8000366164;CLINICA SAN JUAN S.A.;;2000005917;;;;;
8000393647;CLINICA DEL NORTE S.A.;;2000005922;;;;;
8000526321;SOCIEDAD DE AYUDAS DIAGNOSTICAS LTDA.;;2000005928;;;;;
8000616650;HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOC;;2000005934;;;;;
8000645158;ORTOPEDISTAS SANTA FE LTDA;;2000005936;;;;;
8000673005;INSTITUTO MATERNO INFANTIL;;2000005941;;;;;
8000677695;CLINICA URIBE CUALLA S.A.;;2000005943;;;;;
8000750828;MEDICAL SUPPLIES LTDA.;;2000005946;;;;;
8000759996;PHARMACIA  INTER-AMERICAN CORPORATI;;2000005949;;;;;
8000827182;MEDAGRO S.A.;;2000005955;;;;;
8000976506;UNIDAD MEDICA SANTA ISABEL;;2000005963;;;;;
8000981904;CENTRO DE SALUD CASTILLA LA NUEVA;;2000005964;;;;;
8000991274;E.S.E CENTRO DE SALUD RICAURTE;;2000005965;;;;;
8001034710;E.S.E. HOPS. JULIO MENDEZ BARRENECH;;2000005970;;;;;
8001195091;URODINAMIA LTDA.;;2000005975;;;;;
8001218512;CANIR LTDA;;2000005979;;;;;
8001276348;TAXIAERERO DEL ALTO DE MENEGUA - AEROMEN;;2000005984;;;;;
8001281911;PLANSALUD LTDA- Y/O CLINICA SAN LUI;;2000005986;;;;;
8001331595;LABORATORIO DENTAL FERNANDO SIERRA LTDA;;2000005995;;;;;
8001392537;FUNDACION PROPAL;;2000006003;;;;;
8001403949;CIMEDICS;;2000006005;;;;;
8001474727;CLINICA EL NOGAL LTDA;;2000006008;;;;;
8001475843;ORTOPEDICOS FISIOLOGICOS E.U.;;2000006009;;;;;
8001496460;E.S.E. HOSPITAL UNIVERSITARIO DE BARRANQ;;2000006015;;;;;
8001509831;SYNMED QUIRURGICA LTDA;;2000006018;;;;;
8001550925;ASOCIACION COLOMBIANA DE EMPRESAS DE MED;;2000006024;;;;;
8001556331;E.S.E. HOSP. DE CALDAS;;2000006025;;;;;
8001595347;JACOME SAMPER LTDA;;2000006028;;;;;
8001616603;DROGAS S.A.;;2000006031;;;;;
8001633726;SISTEMA DE TRASLADO Y APOYO DIAGNOSTICO;;2000006035;;;;;
8001660528;JUNTA DEFENSA CIVIL CIUDAD JARDIN S;;2000006038;;;;;
8001660692;LAURA ALEJANDRA Y CIA.LTDA.UNI.MED.;;2000006039;;;;;
8001720579;OSMA POTES LTDA - OSPO LTDA;;2000006046;;;;;
8001750526;ORTHESICA LTDA - CENTRO DE ORTOPEDIA Y R;;2000006052;;;;;
8001752174;CLINICA SANTA MARIA;;2000006053;;;;;
8001755763;SISALUD LTDA.;;2000006054;;;;;
8001818730;CLINICA DE ARTRITIS Y REHABILITACIO;;2000006061;;;;;
8001847958;SOCIEDAD MEDICA ASSISTIR S.A.;;2000006064;;;;;
8001892222;CENTRO MEDICO CARLOS ARDILA LULLE;;2000006067;;;;;
8001892301;MEDICAL M & B SAS;;2000006068;;;;;
8001893467;CLINICA GUADALUPE;;2000006069;;;;;
8001974594;CLINICA DE LA AUDICION LTDA;;2000006088;;;;;
8001978296;CLINICA SAN SEBASTIAN Y CIA LTDA.;;2000006090;;;;;
8002019349;E.S.E. HOSP. TUNJUELITO;;2000006097;;;;;
8002020830;CLINICA CARDI;;2000006098;;;;;
8002026750;POLICLINICA EL SOSIEGO COMPANIA LTDA;;2000006100;;;;;
8002046892;ASOCIACION NARCONON COLOMBIA;;2000006103;;;;;
8002079045;SUMA AMBULANCIAS;;2000006105;;;;;
8002099718;SOCIEDAD CESARENSE DE UROLOGIA SAS;;2000006109;;;;;
8002100192;FUNDASER - CLINICA SANTA ISABEL;;2000006110;;;;;
8002109544;AOXITER LIMITADA;;2000006112;;;;;
8002115356;INST.COLOMB.DE.TECNOLOGIA.MEDICA TE;;2000006114;;;;;
8002119549;SERVICIOS PSIQUIATRICOS S.A.SERVIPS;;2000006115;;;;;
8002119651;SERONO DE COLOMBIA LTDA;;2000006116;;;;;
8002174996;E.S.E. HOSP. GARCES NAVAS;;2000006131;;;;;
8002182084;E.S.E. HOSP. EL GUAVIO;;2000006134;;;;;
8002187813;C. DE VIDEOENDOSCOPIA.Y ENF.DIGESTI;;2000006135;;;;;
8002199506;ONCOLOGIA Y RADIOTERAPIA INTEGRAL ASOCIA;;2000006139;;;;;
8002234328;E.S.E. HOSP. DE FONTIBON;;2000006143;;;;;
8002236467;E.S.E. HOSP. EL CARMEN;;2000006144;;;;;
8002239540;E.S.E. HOSP. LA GRANJA;;2000006145;;;;;
8002242071;CORPORACION REHABILITACION TOTAL RETO;;2000006146;;;;;
8002284273;UNIDAD MEDICA EL ROSAL;;2000006152;;;;;
8002314321;E.S.E. HOSP. UNIVERSITARIO DECARTAG;;2000006157;;;;;
8002357831;ESCANER LASER S.A..;;2000006161;;;;;
8002361770;CENTRO MEDICO INTEGRAL CHIA YCIA LT;;2000006162;;;;;
8002437951;SOPORTES TERAPEUTICOS LTDA - SOTERAP;;2000006166;;;;;
8003113651;MINERVA TRADING CIA LTDA.;;2000006184;;;;;
8010044386;CENTRO DE HEMODINAMIA DEL QUINDIO;;2000006192;;;;;
8020013284;GANEM WIENCKE Y CIA S EN CLINICA LA PRAD;;2000006197;;;;;
8020152800;SOUTH MEDICAL CLINIC S.A.;;2000006205;;;;;
8020210239;E.S.E.JOSE PRUDENCIO PADILLA;;2000006210;;;;;
8020250735;HOSPITAL NAZARETH;;2000006214;;;;;
8040066637;INGEMEDICAS SANTANDER LTDA.;;2000006219;;;;;
8040158205;E.S.E. HOSPITAL NUESTRA SRA.DE LA PAZ;;2000006243;;;;;
8050034576;CENTRO MEDICO DEL PARQUE JAMUNDI SAS;;2000006251;;;;;
8050079471;PRIMSALUD EU;;2000006253;;;;;
8050211481;SOLMEDICAL S.A.;;2000006258;;;;;
8050273819;E.S.E. ANTONIO NARINO;;2000006266;;;;;
8050288878;TRANSPORTES ESPECIALES UNO A S.A.S;;2000006269;;;;;
8060005266;CLINICA LA CANDELARIA;;2000006270;;;;;
8060011630;E.S.E HOSPITAL SAN JUDAS TADEO;;2000006272;;;;;
8060013834;CLINICA AMI S.A. - IPS;;2000006273;;;;;
8060037868;UNIDAD MEDICA SANTA LUCIA LTDA;;2000006274;;;;;
8090009055;HOSPITAL PIO X;;2000006313;;;;;
8090052011;GINOBSCOOP;;2000006324;;;;;
8090059825;DAR - CENTRO DE APOYO ESPECIALIZADO LTDA;;2000006329;;;;;
8090063970;INVERSIONES TOLISALUD LTDA;;2000006330;;;;;
8090077638;INVERSIONES MEGASALUD E.U.;;2000006331;;;;;
8090097368;CENTRO NACIONAL DE MEDICINA ALTERNATIVA;;2000006335;;;;;
8100001236;INSTITUTO ONCOLOGICO -ION S.A.;;2000006342;;;;;
8100007955;NUCLEAR DE CALDAS LTDA.;;2000006343;;;;;
8100067178;CENTRO DE ATENCION AMBULATORIO DE OCCIDE;;2000006351;;;;;
8110058032;ESTILO EJECUTIVO SUITES SA;;2000006356;;;;;
8110229981;IMPLATEC S.A.S;;2000006364;;;;;
8110353751;CLINICA HUMANA SALUD IPS;;2000006366;;;;;
8110377001;AMBULANCIAS GRAN SALUD E.U.;;2000006367;;;;;
8110417843;SUPLEMEDICOS S.A.;;2000006370;;;;;
8110462505;FUNDACION DIME DE COLOMBIA;;2000006373;;;;;
8120009341;SINUSALUD IPS D.S.;;2000006379;;;;;
8130024491;OSTEODENSITOMETRIA;;2000006404;;;;;
8130050518;REVIVIR IPS LTDA. CLINICA VALLE DE LA H.;;2000006411;;;;;
8130086012;ORTOPEDICOS ORLECO E.U;;2000006417;;;;;
8130105454;UNIDAD ADMINISTRATIVA ESPECIAL DE SALUD;;2000006421;;;;;
8180006132;E.S.E. HOSPITAL JULIO FIGUEROA VILLA;;2000006462;;;;;
8190042890;INSTITUTO NEUROCIENCIAS DEL CARIBE LTDA.;;2000006483;;;;;
8200008509;CENTRO DE ENFERMEDADES RESPIRATORIAS LTD;;2000006487;;;;;
8200051930;FUNDACION CLINICA UNIVERSITARIA SANTA CA;;2000006529;;;;;
8220067426;CENTRO CARDIOVASCULAR DE LOS LLANOS ORIE;;2000006540;;;;;
8230022311;CLINICA COROZAL Y CIA LTDA.;;2000006547;;;;;
8230049402;DRUG STORE SAS;;2000006553;;;;;
8240062945;CLINICA LA PASTORA LTDA;;2000006572;;;;;
8260021258;ASOCIACION MEDICA FAMILIAR IPS LTDA. ASM;;2000006583;;;;;
8270000340;E.S.E. HOSP. TIMOTHY BRITTON;;2000006590;;;;;
8300008924;CONFIAR SALUD LTDA;;2000006601;;;;;
8300032674;SSIMA SEG. SOCIAL IMAGENES DIAGNOSTICAS;;2000006607;;;;;
8300036321;E.S.E. CENTRO DE SALUD SANTANA;;2000006609;;;;;
8300056651;SERVICIOS PEDIATRICOS INTEGRADOS S.;;2000006613;;;;;
8300069675;RESONACIA MAGNETICA CLINICA S.A.;;2000006614;;;;;
8300074188;UNIDAD HOSPITALARIA METROSALUD;;2000006617;;;;;
8300081575;DIAGNOSTICOS ESPECIALIZADOS S.A. DESA;;2000006619;;;;;
8300082416;CLINICA SAN NICOLAS LTDA;;2000006620;;;;;
8300083682;PROFINSALUD LTDA.;;2000006621;;;;;
8300091935;SURCOE-ASOCIANCION COLOMBIANA DE SORDOCI;;2000006623;;;;;
8300092919;OXITERAPIA LTDA;;2000006624;;;;;
8300096121;ORGANIZACION PAVLOV LTDA;;2000006625;;;;;
8300110926;BIOREFERENCE;;2000006629;;;;;
8300111931;IMAGENES SANTA BARBARA;;2000006630;;;;;
8300134698;SALUD OSEA LTDA;;2000006632;;;;;
8300151678;CIRUFE LTDA;;2000006636;;;;;
8300161633;CLINICA CANDELARIA LTDA.;;2000006638;;;;;
8300165374;COOPERATIVA INTREGRAL W.LORENZ;;2000006639;;;;;
8300171011;ORTOUNO Y CIA LTDA.;;2000006640;;;;;
8300176692;IMAGEN ORAL - CHIA;;2000006642;;;;;
8300177723;REDSALUD - ASOC. COL. COOPERATIVAS;;2000006644;;;;;
8300181435;LICEO VIDA AMOR Y LUZ LTDA.;;2000006645;;;;;
8300184501;VUELOS CHARTER DE AMERICA LTDA;;2000006646;;;;;
8300186239;SOCIEDAD ZULUAGA TOBIAN Y CIALTDA;;2000006647;;;;;
8300188149;IMPLANTES Y COMPONENTES LTDA;;2000006648;;;;;
8300194008;CENTRO TECNICO ORTOPEDICO LTDA.;;2000006649;;;;;
8300205996;SERVIHOSP LTDA;;2000006651;;;;;
8300211300;VIDELMEDICA INTERNACIONAL S.A;;2000006652;;;;;
8300262673;ODONTOLOGIA KENNEDY O.K. LTDA;;2000006657;;;;;
8300267461;I.P.S.POLICLINICO FONTIBON;;2000006658;;;;;
8300298296;SOLUCIONES INTEGRALES VER Y CIA LTDA;;2000006663;;;;;
8300337175;AMBULANCIAS Y OXIGENOS LTDA;;2000006664;;;;;
8300350589;CIAN RUIZ LTDA;;2000006665;;;;;
8300350819;MEDICAL CARE HEALTH SYSTEMS LTDA;;2000006666;;;;;
8300402277;ABC AMBULANCIAS S.A.;;2000006671;;;;;
8300408348;FUNDACION DHARMA;;2000006673;;;;;
8300413950;SIMEDIL LTDA.I.P.S.SERVI.INTEG. MED;;2000006676;;;;;
8300416149;HOSPITAL CENTRAL DE LA POLICIA;;2000006678;;;;;
8300423719;CLINICA DEL NINO J. BEJARANO . S.S.;;2000006679;;;;;
8300435551;RESPIREMOS - INS. DE ENFERMEDADES R;;2000006680;;;;;
8300449684;TRANSPORTE AMBULATORIO MEDICO;;2000006681;;;;;
8300452778;CENTRO PARA LA SALUD INTERIOR E INTEGRAC;;2000006682;;;;;
8300461617;CLINICA DE LA POLICIA;;2000006683;;;;;
8300465801;LINE AIR AMBULANCIAS;;2000006684;;;;;
8300503705;MEJIA REPRESENTACIONES LTDA;;2000006687;;;;;
8300512321;CLINICENTRO CIUDAD SALITRE S.A.;;2000006688;;;;;
8300538226;MEDIGHAN LTDA;;2000006691;;;;;
8300559785;ORTIZ ALBAN LTDA / MEDICINA ESPECIA;;2000006694;;;;;
8300570924;ODINSAS LTDA;;2000006695;;;;;
8300580112;LAB. DE INMUNOLOGIA C. Y DE LA REPR;;2000006697;;;;;
8300597241;EPSYCLINICAS S.A.;;2000006698;;;;;
8300597709;CLINICA CARLOS LLERAS RESTREPO;;2000006699;;;;;
8300643397;ASOCIACION ODONTOLOGICA DE LOS ANDE;;2000006703;;;;;
8300663095;CLINICA GUADALUPE LTDA;;2000006704;;;;;
8300679572;HOSPITAL CENTRAL DE LA POLICIA;;2000006706;;;;;
8300723691;GRUPO RETINA S.A. (CENTRO DE TERAP.;;2000006708;;;;;
8300760703;AMBULANCIAS Y TRANSPORTE MEDICOS ATM;;2000006710;;;;;
8300761631;UROMEDICA SA;;2000006711;;;;;
8300772854;AMBULANCIAS Y SERVICIOS MEDICOS SA;;2000006712;;;;;
8300775977;HOSP. C. FONDOCUENTA SUB. POLICIA N;;2000006714;;;;;
8300794953;CLINICA LA MESA  S.A.;;2000006722;;;;;
8300808435;SOLUCIONES ORTOPEDICAS SAJARA;;2000006724;;;;;
8300853981;TRAUMA ORTOPEDICO LTDA.;;2000006727;;;;;
8300864461;AMBULANCIAS PARTENON LTDA.;;2000006729;;;;;
8300891453;MEDICAL LINE E.U.;;2000006730;;;;;
8300896296;U.T. NUEVA CLINICA FRAY BARTOLOME D;;2000006731;;;;;
8300896669;IDEAS DIA A DIA;;2000006732;;;;;
8300925210;DIAGNOSTICOEUR S.A.S.;;2000006735;;;;;
8300933390;CARDIOLOGIA NOINVASIVA LTDA;;2000006737;;;;;
8300953991;PREVENIR IPS SALUD INTELIGENTE EU;;2000006738;;;;;
8300970290;REPRESENTACIONES J.NISSI LTDA;;2000006740;;;;;
8300977463;FUNDACION GERONTOLOGICA REFUGIO DE LAS C;;2000006741;;;;;
8301059039;CLINICA JULIO SANDOVAL DE SOGAMOSO;;2000006746;;;;;
8301069991;JUNTA REGIONAL DE CALIFICACION DE;;2000006748;;;;;
8301071791;DENTAL GROUP LTDA.;;2000006749;;;;;
8301073766;CORPORACION IPS CRUZ BLANCA;;2000006750;;;;;
8301093124;NUMIXX S.A.S.;;2000006751;;;;;
8301112219;BIOMASTER LTDA;;2000006754;;;;;
8301119294;SOCIEDAD DE SALUD DE BOGOTA S.A.;;2000006755;;;;;
8301167656;PLENITUD EN SALUD LTDA.;;2000006762;;;;;
8301208255;LINEA MEDICA DE AMBULANCIAS SAS;;2000006765;;;;;
